serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.9999999,41,0,0.007664112,3000.0,0,0,0,0,0.0,2636.0
0,0.078912031,50,1,0.596621408,6333.0,7,0,1,0,0.0,7203.0
0,0.065464485,80,0,0.006854172,8461.0,1,0,0,0,0.0,6200.0
0,0.15332795300000002,61,0,3851.0,4830.0,6,0,2,0,1.0,4830.0
0,0.239551535,51,0,0.357444651,5916.0,10,0,1,0,1.0,10370.0
1,0.9999999,30,0,0.015108425,5625.0,2,0,0,0,1.0,3584.0
0,0.176443529,67,0,0.182522829,9417.0,15,0,2,0,0.0,3750.0
0,0.447465042,59,0,0.496729238,7031.0,10,0,2,0,2.0,4250.0
0,0.086460416,27,0,1.055530875,2250.0,7,0,2,0,0.0,9000.0
0,0.0,67,0,0.031403337,2037.0,4,0,0,0,1.0,6250.0
0,0.433365292,32,1,0.6192671679999999,4120.0,5,0,1,0,1.0,5000.0
0,0.122020904,59,0,153.0,2800.0,9,0,0,0,0.0,2800.0
0,0.8465748809999999,45,0,0.158640227,6000.0,5,0,0,0,2.0,3717.0
0,0.007161678,82,0,3.0,3614.0,7,0,0,0,0.0,3614.0
0,0.322649069,38,0,0.267259537,4272.0,5,0,2,0,0.0,5989.0
0,0.002983261,80,0,0.00012837,7789.0,2,0,0,0,0.0,3584.0
0,0.8321046509999998,47,0,0.7543655409999998,11166.0,18,0,3,0,2.0,5700.0
0,0.472495626,42,0,0.381654964,11250.0,11,0,3,0,3.0,4000.0
0,0.09514671,30,0,0.262804799,7750.0,9,0,1,0,0.0,8723.0
0,0.111327624,32,0,0.37043826,6000.0,11,0,1,0,1.0,10417.0
0,0.099145861,72,0,2430.0,12903.0,23,0,2,0,1.0,12903.0
0,0.161644287,52,0,0.13443319199999998,6121.0,8,0,0,0,0.0,8300.0
0,0.032924722000000003,65,0,1.034372502,1250.0,21,0,1,0,0.0,6300.0
0,0.009985653,72,0,0.277165033,9791.0,8,0,2,0,0.0,12970.0
0,0.11395544199999999,33,0,0.282588669,8683.0,7,0,2,0,1.0,9000.0
0,0.04296902,60,0,0.016795866,5417.0,9,0,0,0,0.0,2800.0
0,0.022440925,63,0,0.012506723999999999,7435.0,19,0,0,0,0.0,4635.0
0,0.0,72,0,133.0,8333.0,8,0,1,0,0.0,8333.0
0,0.030053276,58,0,937.0,5000.0,5,0,1,0,0.0,5000.0
0,0.018475688,49,0,0.162335066,2500.0,6,0,0,0,1.0,2660.0
1,0.82644118,38,0,0.6536804,5800.0,9,0,1,0,2.0,8723.0
0,0.299786422,76,0,0.138246215,3500.0,11,0,0,0,0.0,1700.0
0,0.654211301,37,0,0.26991654,10543.0,10,0,3,0,0.0,21666.0
0,0.877124547,56,1,0.389627295,14595.0,11,0,2,0,2.0,9891.0
0,0.9999999,44,0,0.514308746,2480.0,7,0,1,0,5.0,7203.0
0,0.268399353,38,0,0.507758759,6250.0,12,0,1,0,2.0,4300.0
0,0.002304248,73,0,4.0,3717.0,5,0,0,0,0.0,3717.0
0,0.0,59,0,0.160813579,6833.0,9,0,1,0,0.0,8723.0
0,0.080481775,38,0,0.273972603,10000.0,12,0,1,0,1.0,4300.0
0,0.199666147,49,1,0.6845681309999999,10743.0,15,0,4,0,2.0,7480.0
0,0.033191773,57,0,0.28354329100000003,5000.0,17,0,1,0,0.0,11105.0
0,0.055606878,65,0,2965.0,5000.0,5,0,1,0,1.0,5000.0
0,0.380440179,58,0,0.321542384,6275.0,9,0,1,0,0.0,8723.0
0,0.0,66,0,0.363573148,18694.0,16,0,5,0,0.0,8900.0
0,0.02329767,30,0,0.162629758,2600.0,6,0,0,0,0.0,2660.0
0,0.122830785,46,0,2162.0,0.0,4,0,1,0,0.0,0.0
0,0.2670805,51,0,0.8419452890000001,6250.0,25,0,3,0,3.0,10000.0
0,0.353103186,45,0,0.878525593,6700.0,22,0,2,0,3.0,23750.0
0,0.057155929,60,0,0.224294881,6700.0,10,0,1,0,0.0,10370.0
0,0.212957409,61,0,0.49910018,5000.0,4,0,2,0,0.0,7916.0
0,0.196222729,67,0,0.158012596,7144.0,9,0,1,0,0.0,8723.0
0,0.620903668,42,0,1146.0,1583.0,14,0,0,0,3.0,1583.0
0,0.040857428,51,0,0.385322935,5000.0,9,0,1,0,0.0,8723.0
0,0.275748654,62,0,1348.0,7203.0,7,0,1,0,0.0,7203.0
0,0.205031355,39,0,0.602840353,4083.0,10,0,2,0,2.0,4250.0
0,0.9999999,36,0,0.082448854,6500.0,6,0,0,0,1.0,2660.0
0,0.555938038,53,0,0.451816271,3330.0,10,0,0,0,0.0,3000.0
0,0.030141422,52,0,0.090074333,2286.0,6,0,0,0,0.0,2660.0
0,0.005971329,54,0,0.280197575,4453.0,13,0,1,0,2.0,5833.0
0,0.123206192,44,0,0.643262895,4400.0,10,0,2,0,2.0,4250.0
0,0.003499865,48,0,0.32941435,9100.0,7,0,2,0,1.0,9000.0
0,0.121532709,29,0,0.155711072,4000.0,4,0,0,0,0.0,6250.0
0,0.430444733,53,0,0.281642229,8524.0,12,0,2,0,0.0,8000.0
0,0.033498604,29,0,0.450358041,5166.0,7,0,2,0,0.0,9000.0
0,0.072494634,74,0,0.523546435,3800.0,9,0,2,0,0.0,28306.0
0,0.072093448,63,1,0.673983917,4600.0,17,0,1,0,1.0,11105.0
0,0.029570959,80,0,0.048762191,1332.0,13,0,0,0,0.0,3913.0
0,0.032438862,86,0,0.141974187,5500.0,14,0,1,0,0.0,9750.0
0,0.83121405,42,0,0.105620649,17666.0,12,0,0,0,0.0,1300.0
0,0.48330111299999995,40,0,0.303013393,3583.0,11,0,1,0,2.0,10417.0
0,0.510293034,59,0,0.31697841,61000.0,13,0,2,0,1.0,9000.0
0,0.55986436,63,0,0.589572193,2243.0,6,0,1,0,0.0,6210.0
0,0.135407518,61,0,0.34365384600000004,5199.0,12,0,1,0,0.0,4300.0
0,0.905468868,31,1,0.35297212,1900.0,6,0,0,2,0.0,2660.0
0,0.011986243,77,0,0.010284245,7000.0,21,0,0,0,0.0,6833.0
0,0.312571479,33,0,0.107851172,6100.0,5,0,0,0,0.0,3717.0
0,0.809738087,49,0,0.196738963,6500.0,5,0,0,0,2.0,3717.0
0,0.08510840900000001,54,0,0.160825176,9500.0,7,0,1,0,1.0,7203.0
0,0.639081992,48,0,0.362545818,3000.0,5,1,1,0,1.0,5000.0
0,0.952798882,54,0,0.558740602,6383.0,10,0,1,0,1.0,10370.0
0,0.170115934,63,0,0.208084051,6852.0,20,0,1,0,0.0,4666.0
0,0.0,26,0,0.337244676,2300.0,4,1,1,0,0.0,0.0
0,0.336222047,44,0,0.234941265,4000.0,14,0,0,0,0.0,1583.0
0,0.030024681,61,0,0.8522355509999998,1833.0,5,0,1,0,0.0,5000.0
0,0.54691406,67,0,2969.0,4830.0,6,0,2,0,0.0,4830.0
0,0.205274463,51,0,0.361329834,8000.0,10,0,1,0,0.0,10370.0
0,0.28369669,61,0,0.61966257,4800.0,14,0,1,0,0.0,9750.0
0,0.621007856,64,0,0.310222339,7600.0,14,1,2,0,1.0,10333.0
0,0.028752917000000006,72,0,0.18566124,3500.0,21,0,1,0,0.0,6300.0
0,0.498488961,39,0,0.286938021,17860.0,13,0,1,0,0.0,5833.0
0,0.097217141,43,0,0.276211189,13333.0,5,0,1,0,2.0,5000.0
0,0.129547536,53,0,0.562443192,5500.0,17,0,1,0,2.0,11105.0
0,0.0,69,0,0.0,6250.0,4,0,0,0,0.0,6250.0
1,0.9225055350000002,45,0,0.501614046,12700.0,11,0,4,0,1.0,4425.0
0,0.9999999,34,0,0.357756601,6400.0,6,0,2,0,0.0,4830.0
0,0.033983551,34,0,0.243744128,11708.0,14,0,2,0,0.0,10333.0
0,0.212526282,43,1,0.206479352,10000.0,8,0,2,0,0.0,12970.0
0,0.9999999,29,0,0.0,2636.0,0,0,0,0,0.0,2636.0
0,0.093454384,43,0,3986.0,5091.0,25,0,2,0,0.0,5091.0
0,0.0,52,0,0.360159658,10772.0,10,0,1,0,4.0,10370.0
0,0.0,34,0,0.36540709,2566.0,3,0,0,0,0.0,2206.0
0,0.01150123,43,0,0.418702196,4052.0,4,0,1,0,0.0,0.0
0,0.425597312,43,0,0.302766085,3325.0,4,0,1,1,0.0,0.0
0,0.087452779,71,0,1959.0,10417.0,11,0,1,0,2.0,10417.0
0,0.0049619,74,1,8.0,2800.0,9,0,0,0,0.0,2800.0
0,0.306338732,57,0,0.376373626,6915.0,12,0,3,0,2.0,3576.0
0,0.328573722,66,1,0.293398759,10800.0,17,0,2,0,1.0,10160.0
0,0.084138627,67,1,1295.0,4250.0,10,1,2,0,3.0,4250.0
0,0.043255885,33,1,0.009998276,5800.0,7,0,0,0,0.0,3614.0
0,1.0069555140000002,66,0,0.214392804,2000.0,3,0,0,0,0.0,2206.0
0,0.018265099,55,0,0.012643379,7671.0,6,0,1,0,0.0,6210.0
0,0.039016915,67,0,0.499126383,1716.0,5,0,0,0,0.0,3717.0
0,0.000349991,73,0,681.0,6210.0,6,0,1,0,0.0,6210.0
0,0.0,25,0,0.633373934,820.0,3,0,0,0,0.0,2206.0
0,0.0,36,4,0.437849944,6250.0,11,0,2,1,0.0,9891.0
0,0.096565911,40,0,0.12080942300000001,3310.0,4,0,0,0,1.0,6250.0
0,0.318112126,60,0,0.020152792,7591.0,2,0,0,0,0.0,3584.0
0,0.044177962,31,0,0.33847981,5893.0,9,0,1,0,1.0,8723.0
0,0.510087113,61,0,0.19865611100000002,15030.0,6,0,1,0,1.0,6210.0
0,0.039753447,66,0,0.243919633,2836.0,15,0,0,0,0.0,8500.0
0,0.05101939,59,0,0.26045568,12815.0,16,0,1,0,3.0,9000.0
0,0.9999999,63,5,0.194618671,11000.0,7,0,2,0,0.0,9000.0
0,0.006796192,77,0,0.41393079,2253.0,13,0,1,0,0.0,5833.0
0,0.022417562,72,0,0.001825769,7667.0,2,0,0,0,0.0,3584.0
0,0.344317885,27,0,0.17953362,4416.0,8,0,0,0,0.0,8300.0
0,0.017832739,38,0,0.003870718,5166.0,4,0,0,0,1.0,6250.0
0,0.9999999,39,3,0.112225335,6780.0,5,0,0,0,0.0,3717.0
0,0.108894555,58,1,65.0,3584.0,2,0,0,0,0.0,3584.0
0,0.0,63,1,0.087569008,5252.0,5,0,1,0,1.0,5000.0
0,0.122047134,58,0,1.861569215,2000.0,14,0,1,0,0.0,9750.0
0,0.39159148,45,0,1363.0,12083.0,7,0,3,0,0.0,12083.0
0,0.714013618,55,0,0.252201164,6700.0,4,0,0,1,0.0,6250.0
0,0.407186096,46,0,0.512998,6500.0,14,0,3,0,2.0,10500.0
1,0.9999999,79,0,190.0,2636.0,0,0,0,0,0.0,2636.0
0,0.08667237499999998,79,0,0.134648714,7500.0,15,0,0,0,0.0,8500.0
0,0.215568862,51,0,0.069114471,4166.0,3,0,0,0,3.0,2206.0
0,0.026599391,62,0,0.074071225,13000.0,9,0,1,0,1.0,8723.0
0,0.021639523,56,0,0.323073492,8966.0,21,0,2,0,2.0,9332.0
0,0.342435003,55,0,3840.0,5989.0,5,0,2,0,0.0,5989.0
0,0.849229165,60,0,0.8488191690000001,5800.0,11,0,2,0,0.0,9891.0
0,0.350847689,47,0,0.43258377,11250.0,9,0,2,0,3.0,28306.0
0,0.909043376,42,0,0.422447194,8000.0,11,0,2,0,0.0,9891.0
0,0.371644487,32,0,0.427944404,4100.0,13,0,0,1,2.0,3913.0
0,0.001128491,81,1,4546.0,7900.0,13,0,5,0,0.0,7900.0
0,0.038488034,42,0,1.225011008,2270.0,10,0,2,0,2.0,4250.0
1,0.9999999,55,0,0.025398541,3700.0,1,2,0,1,0.0,6200.0
0,0.435904273,43,0,0.353206239,5769.0,5,0,1,0,0.0,5000.0
0,0.519302673,40,0,0.765896315,8004.0,12,0,3,0,0.0,3576.0
0,0.9999999,32,0,0.096394145,2800.0,1,0,0,0,1.0,6200.0
0,0.038950934,69,0,0.179793912,8442.0,15,0,2,0,0.0,3750.0
0,0.105556349,45,0,0.22207134899999997,8100.0,5,0,2,0,2.0,5989.0
0,0.136793641,92,1,0.235086836,3972.0,11,0,1,0,1.0,10417.0
0,0.071486036,53,0,0.182433958,8857.0,3,0,2,0,1.0,8245.0
0,0.508008865,49,1,0.360940809,8970.0,10,0,2,0,4.0,4250.0
0,0.000115738,60,0,0.008918315999999999,14800.0,5,0,0,0,1.0,3717.0
0,0.03167801,28,0,0.114237715,2380.0,7,0,0,0,0.0,3614.0
0,0.358290304,71,0,1342.0,0.0,4,0,1,0,0.0,0.0
0,0.006631879,27,0,0.186841149,2750.0,6,0,0,0,0.0,2660.0
0,0.412840416,33,0,853.0,2800.0,9,0,0,0,2.0,2800.0
0,0.054562307,67,0,91.0,6250.0,4,0,0,0,0.0,6250.0
0,0.9999999,30,0,0.0,2636.0,0,1,0,0,0.0,2636.0
0,0.103659756,29,0,0.195398574,3085.0,5,0,0,0,0.0,3717.0
1,0.680161943,47,4,0.378735696,9000.0,7,0,1,0,2.0,7203.0
0,0.9999999,24,0,0.176025918,925.0,1,0,0,0,0.0,6200.0
0,0.376297369,55,0,1663.0,5000.0,5,0,1,0,0.0,5000.0
0,0.484136932,46,0,0.144113613,12392.0,7,0,1,0,0.0,7203.0
0,0.08464722599999999,70,0,0.224233283,5966.0,4,0,1,0,0.0,0.0
0,0.703167083,55,0,0.17480229100000005,11000.0,12,0,0,0,0.0,1300.0
0,0.009386388,71,0,0.010705922,2988.0,12,0,0,0,0.0,1300.0
0,0.0,42,0,0.0,5000.0,2,0,0,0,0.0,3584.0
0,0.9366901150000002,50,1,1660.0,7203.0,7,0,1,0,0.0,7203.0
0,0.339485947,31,0,0.5141248420000001,10300.0,15,0,2,0,0.0,3750.0
0,0.611393314,51,0,0.401873049,9609.0,14,0,2,0,0.0,10333.0
0,0.00729301,58,0,0.470048177,11000.0,10,0,1,0,0.0,10370.0
0,0.004538163,82,0,0.002220577,2701.0,4,0,0,0,1.0,6250.0
0,0.239984263,33,0,0.553889222,5000.0,6,0,1,0,1.0,6210.0
0,0.239735812,45,0,0.7322591699999998,5833.0,9,0,1,0,0.0,8723.0
0,0.087409383,39,0,0.389115063,4666.0,6,0,2,0,1.0,4830.0
0,1.634551495,28,0,151.0,6200.0,1,3,0,2,0.0,6200.0
0,0.456195677,65,0,0.395201599,3000.0,6,0,0,0,0.0,2660.0
0,0.152989801,65,0,704.0,0.0,4,0,1,0,0.0,0.0
0,0.683331804,48,1,2349.0,28306.0,9,0,2,0,0.0,28306.0
0,0.0,81,0,0.0,6250.0,4,0,0,0,0.0,6250.0
0,0.161527545,77,0,0.073167863,8500.0,3,0,0,0,1.0,2206.0
0,0.003573653,60,0,2.0,3717.0,5,0,0,0,0.0,3717.0
0,0.343657564,58,2,0.316710411,8000.0,14,0,1,0,0.0,9750.0
0,0.543456543,25,0,27.0,3584.0,2,0,0,0,0.0,3584.0
0,0.047813534000000005,86,0,0.003763643,5313.0,4,0,0,0,0.0,6250.0
0,0.015679373,73,0,0.182954261,4000.0,6,0,1,0,0.0,6210.0
0,0.077513799,29,0,0.011997715,5250.0,4,0,0,0,1.0,6250.0
0,0.243902439,29,0,0.248864668,1100.0,3,0,0,0,0.0,2206.0
0,0.469804026,55,0,2455.0,7203.0,7,0,1,0,0.0,7203.0
0,0.093598023,62,0,0.226219025,5003.0,14,0,1,0,0.0,9750.0
0,0.062716294,69,0,0.03016164,6000.0,4,0,0,0,0.0,6250.0
1,0.9999999,46,0,0.427854938,5183.0,4,1,1,0,7.0,0.0
0,0.264172212,58,0,4068.0,6210.0,6,0,1,0,0.0,6210.0
0,0.584717608,24,0,0.129642134,1480.0,3,0,0,0,0.0,2206.0
0,0.18726872100000005,69,0,3740.0,8723.0,9,0,1,0,0.0,8723.0
0,0.121227307,34,0,0.389911384,4400.0,7,0,1,0,0.0,7203.0
0,0.127202141,45,0,0.298644545,13500.0,7,0,2,0,3.0,9000.0
0,0.157880118,28,0,112.0,6250.0,4,0,0,0,0.0,6250.0
0,0.377588854,34,0,0.11731291699999999,4048.0,5,0,0,0,0.0,3717.0
0,0.0,51,0,0.07311028499999998,4034.0,8,0,0,0,2.0,8300.0
0,0.132159324,34,0,0.524502525,3366.0,6,0,2,0,0.0,4830.0
0,0.9999999,50,0,2701.0,3400.0,1,0,1,0,0.0,3400.0
0,0.028005705,49,0,0.299329199,7900.0,16,0,2,0,0.0,4500.0
0,0.004593166,65,0,1155.0,10417.0,11,0,1,0,0.0,10417.0
0,0.042312909,35,0,0.418166509,9500.0,8,0,2,0,1.0,12970.0
0,0.054585904000000005,44,0,1000.0,3913.0,13,0,0,0,2.0,3913.0
0,0.025361644,57,0,2884.0,4500.0,16,0,2,0,0.0,4500.0
0,0.207916833,48,0,0.180242067,3056.0,15,0,0,0,1.0,8500.0
0,0.013609221,73,1,0.340329835,2000.0,6,0,1,0,0.0,6210.0
0,0.06400657,55,0,0.479244421,13128.0,8,0,3,0,0.0,8000.0
0,0.319693442,67,1,0.494706249,4816.0,16,0,1,0,0.0,9000.0
0,0.58896167,51,0,1.424581006,2147.0,11,0,2,0,1.0,9891.0
0,0.988892054,23,1,245.0,2660.0,6,0,0,0,1.0,2660.0
0,0.138347164,52,0,0.274721224,10850.0,3,0,1,0,1.0,7200.0
0,0.091788469,59,0,4050.0,18500.0,9,0,3,0,3.0,18500.0
0,0.8080426979999998,52,0,0.561887622,5000.0,9,0,1,0,3.0,8723.0
0,0.191958515,45,0,0.318833764,8505.0,4,0,1,0,1.0,0.0
1,0.930232558,74,2,0.32247662,3100.0,6,0,0,0,0.0,2660.0
0,0.15620356300000002,36,1,4179.0,9000.0,7,0,2,0,0.0,9000.0
0,0.0,43,0,0.333133373,5000.0,9,0,2,0,0.0,28306.0
0,0.00441198,58,0,0.19144132,18600.0,5,0,2,0,0.0,5989.0
0,0.077708073,74,0,0.16712694,10500.0,14,0,1,0,0.0,9750.0
0,0.247964787,59,0,0.32407510300000003,9000.0,4,0,2,0,0.0,7916.0
0,0.710783147,67,1,1102.0,6210.0,6,0,1,0,0.0,6210.0
0,0.013173627,60,0,1239.0,6210.0,6,0,1,0,0.0,6210.0
0,0.020957257,63,0,0.405168436,4333.0,11,0,2,0,0.0,9891.0
0,0.18197221,60,0,0.407635245,16580.0,23,0,3,0,2.0,16000.0
0,0.078958502,39,0,0.38380135,12000.0,11,0,1,0,6.0,10417.0
0,0.922943923,46,0,828.0,2800.0,9,0,0,0,2.0,2800.0
0,0.032336822,72,0,36.0,6250.0,4,0,0,0,0.0,6250.0
0,0.255829447,22,0,0.004005827,2745.0,2,0,0,0,0.0,3584.0
0,0.8751401059999998,38,1,0.8245598669999998,11416.0,8,0,3,0,1.0,8000.0
0,0.003799905,59,0,0.398802203,18700.0,9,0,3,0,2.0,18500.0
0,0.540729635,25,1,0.055347259,5600.0,3,0,0,0,1.0,2206.0
0,0.677295454,49,0,0.149475738,4100.0,4,0,0,0,0.0,6250.0
0,0.027700831,66,0,0.635515265,7500.0,10,0,2,0,1.0,4250.0
0,0.250713314,48,0,0.340207672,6933.0,7,0,1,0,1.0,7203.0
0,0.023907646,65,0,0.309335963,9125.0,14,0,2,0,0.0,10333.0
0,0.403427913,64,0,0.7372959089999997,5450.0,9,0,3,0,0.0,18500.0
0,0.431177706,65,0,0.304904717,3200.0,3,0,0,0,0.0,2206.0
0,0.9999999,70,0,3.0,6200.0,1,0,0,0,0.0,6200.0
0,1.166079873,42,0,2.323169208,4000.0,16,0,6,0,2.0,4850.0
0,0.132736764,41,0,552.0,6250.0,4,0,0,0,0.0,6250.0
0,0.9999999,40,0,73.0,2636.0,0,0,0,0,0.0,2636.0
0,0.189053083,33,1,0.17356528699999998,5000.0,10,0,0,0,0.0,3000.0
0,0.460986829,51,0,0.346860465,17199.0,6,0,1,0,1.0,6210.0
0,0.0,52,0,0.263558516,5254.0,14,0,2,0,0.0,10333.0
0,0.420629115,26,0,0.062189055,803.0,3,0,0,0,0.0,2206.0
0,0.016066131,85,0,0.135431062,9406.0,10,0,0,0,0.0,3000.0
0,0.028853136,79,0,74.0,8300.0,8,0,0,0,0.0,8300.0
0,0.0,67,0,0.19585051899999997,8000.0,5,0,1,0,0.0,5000.0
0,0.038045505,56,0,0.240268552,14000.0,8,0,2,0,1.0,12970.0
0,0.035763475,69,0,0.200508998,5500.0,9,0,0,0,1.0,2800.0
0,0.749625037,61,1,0.233524355,5583.0,7,0,1,0,1.0,7203.0
0,0.8918243259999998,45,0,0.47309982799999994,9906.0,12,0,2,2,0.0,8000.0
0,0.979246733,33,3,0.113866325,7016.0,8,0,0,0,2.0,8300.0
0,0.045323859,57,0,0.709835788,5906.0,13,0,3,0,3.0,10000.0
0,0.017845625,54,0,0.511686144,2395.0,12,0,0,0,0.0,1300.0
0,0.217125715,60,0,3118.0,12970.0,8,0,2,0,0.0,12970.0
0,0.225189112,46,0,0.406138107,11729.0,9,0,3,0,3.0,18500.0
0,0.027906891,76,0,0.006427653,7000.0,4,0,0,0,0.0,6250.0
0,0.190641248,26,0,42.0,6200.0,1,0,0,0,0.0,6200.0
0,0.7595623159999999,54,0,0.479469885,8450.0,7,0,2,0,2.0,9000.0
0,0.012689563,83,1,0.010689354,4583.0,23,0,0,0,0.0,12916.0
0,0.0,47,0,0.263133605,13000.0,8,0,1,0,0.0,8333.0
0,0.071398215,31,0,1663.0,28306.0,9,0,2,0,2.0,28306.0
0,0.938460288,35,0,0.344655345,1000.0,3,0,0,0,0.0,2206.0
0,0.014566524,61,0,1475.0,10417.0,11,0,1,0,2.0,10417.0
1,0.098532359,46,0,0.091918883,9812.0,6,0,0,0,0.0,2660.0
0,0.000583899,46,0,0.409908909,4500.0,4,0,0,0,0.0,6250.0
0,0.000416655,80,0,0.0,6500.0,2,0,0,0,0.0,3584.0
0,0.9999999,23,0,65.0,3584.0,2,0,0,0,0.0,3584.0
0,0.105642895,71,0,0.220465601,11511.0,8,0,1,0,0.0,8333.0
0,0.433248383,44,0,2665.0,8723.0,9,0,1,0,0.0,8723.0
0,0.996667111,36,0,0.096717468,3411.0,3,0,0,0,2.0,2206.0
0,0.005333172,91,0,0.000301495,16583.0,3,0,0,0,0.0,2206.0
0,0.7986080559999998,62,0,0.434237258,11320.0,7,0,2,0,0.0,9000.0
0,0.919452151,71,1,4942.0,5946.0,30,1,1,0,0.0,5946.0
0,0.000307164,93,0,0.150462384,4000.0,11,0,1,0,0.0,10417.0
0,0.385384551,38,0,1.053037608,1036.0,4,0,1,0,0.0,0.0
0,0.023681718,62,0,0.451478551,2400.0,7,0,3,0,0.0,12083.0
0,0.9999999,85,0,0.011247188,4000.0,5,0,0,0,0.0,3717.0
0,0.166184038,50,0,0.203518593,2500.0,5,0,0,0,0.0,3717.0
0,1.042754026,59,6,0.22847208,14666.0,7,4,2,0,0.0,9000.0
0,0.0,58,0,0.132574778,11600.0,10,0,3,0,1.0,21666.0
0,0.8767867299999998,59,0,1.438875306,1635.0,8,0,1,0,3.0,8333.0
0,0.003690934,52,0,0.285994648,5604.0,9,0,1,0,2.0,8723.0
0,0.962037962,38,1,0.182575272,1560.0,3,0,0,0,0.0,2206.0
0,0.224555089,44,0,0.172716066,7300.0,3,0,1,0,3.0,7200.0
0,0.012361668999999999,74,2,0.010582011,1700.0,7,0,0,0,0.0,3614.0
0,0.07695597599999998,49,0,0.465322965,6300.0,8,0,3,0,2.0,8000.0
0,0.972881909,46,3,0.7692922829999999,2500.0,8,0,0,4,3.0,8300.0
0,0.083182301,28,0,96.0,3584.0,2,0,0,0,0.0,3584.0
0,0.910789327,44,1,0.456254375,10000.0,9,1,3,0,2.0,18500.0
0,0.017705623,33,0,0.319053619,7142.0,7,0,1,0,0.0,7203.0
0,0.08678719,41,1,0.015623373,9600.0,5,0,0,0,3.0,3717.0
0,0.0,84,0,0.188712522,1700.0,5,0,0,0,0.0,3717.0
0,0.266556876,65,1,0.720079977,3500.0,9,0,2,0,0.0,28306.0
0,0.724220984,52,0,0.093442906,17400.0,4,0,0,0,2.0,6250.0
0,0.9999999,60,0,2265.0,8245.0,3,0,2,0,0.0,8245.0
0,0.05924195,51,0,0.35891442700000004,7700.0,6,0,2,0,2.0,4830.0
0,0.139086091,42,0,0.162415784,8311.0,5,0,2,0,1.0,5989.0
0,0.024731104,48,0,1230.0,6210.0,6,0,1,0,3.0,6210.0
0,0.14634433300000002,31,0,0.173706573,4000.0,8,0,0,0,0.0,8300.0
0,0.25389671,58,0,1.008893579,6633.0,30,0,5,0,0.0,2590.0
0,0.389219882,43,0,1.118220445,4000.0,20,0,2,0,0.0,4903.0
0,0.12052884,59,0,0.341663692,2800.0,11,0,0,0,0.0,1700.0
0,0.302227225,64,0,0.189887119,6466.0,13,0,0,0,1.0,3913.0
0,0.013427578999999999,66,2,2143.0,4300.0,12,0,1,0,0.0,4300.0
0,0.021353518,70,0,0.612516175,8500.0,19,0,4,0,0.0,112000.0
0,0.444033966,57,0,0.366860773,11333.0,18,0,2,0,0.0,4588.0
0,0.002197706,81,0,0.078437404,3250.0,6,0,0,0,1.0,2660.0
0,0.9999999,55,0,1242.0,6210.0,6,0,1,0,1.0,6210.0
0,0.864257488,42,3,0.326148547,18000.0,15,0,2,0,5.0,3750.0
0,0.043752272,69,0,0.218931584,5334.0,5,0,1,0,0.0,5000.0
0,0.025079156,64,0,0.010381862,8379.0,12,0,0,0,0.0,1300.0
0,0.04559544,65,0,0.294095454,5300.0,3,0,1,0,0.0,7200.0
0,0.409889289,38,0,0.7824267779999998,2150.0,8,0,1,0,1.0,8333.0
1,0.258262875,40,1,0.7180939690000001,3000.0,5,3,2,0,1.0,5989.0
0,0.006367642,62,0,6413.0,4588.0,18,0,2,0,0.0,4588.0
0,0.09200358199999999,55,0,0.396001111,3600.0,4,0,1,0,0.0,0.0
1,0.451376082,48,0,2.51196093,12080.0,29,0,17,0,2.0,10000.0
0,0.041193578,81,0,0.009128386,3395.0,4,0,0,0,0.0,6250.0
0,0.347676394,78,0,0.897422409,1900.0,8,0,1,0,1.0,8333.0
0,0.313519451,52,0,1759.0,0.0,14,0,2,0,0.0,10333.0
0,0.213011391,57,1,0.250010706,23350.0,14,0,2,0,1.0,10333.0
0,0.042531087,62,0,0.003961804,9843.0,6,0,0,0,2.0,2660.0
0,0.0,77,0,0.00024009599999999997,8329.0,5,0,0,0,0.0,3717.0
0,0.0,42,0,11.92105263,151.0,12,0,2,0,3.0,8000.0
0,0.436672236,54,0,0.374108612,14583.0,6,0,2,0,0.0,4830.0
0,0.095965505,52,3,0.189097104,13500.0,11,0,2,0,1.0,9891.0
0,0.095994811,32,0,0.205958808,5000.0,5,0,1,0,3.0,5000.0
0,0.8960348459999998,59,0,0.603015899,6100.0,10,0,1,0,0.0,10370.0
1,2.760956175,65,0,0.470273484,1681.0,3,4,0,0,0.0,2206.0
0,0.450885201,49,0,0.65042216,6750.0,7,0,1,0,2.0,7203.0
0,0.0,85,0,0.0,2206.0,3,0,0,0,0.0,2206.0
0,0.009831088,74,0,0.00359928,3333.0,6,0,0,0,0.0,2660.0
0,0.191521991,62,0,0.261806189,14250.0,16,0,2,0,2.0,4500.0
0,0.029883804,63,0,0.246119734,3156.0,12,0,1,0,1.0,4300.0
0,0.025949954,36,0,2629.0,5000.0,5,0,1,0,0.0,5000.0
0,0.0,50,0,0.0,6250.0,4,0,0,0,0.0,6250.0
0,0.048013049,49,0,0.060882124,9000.0,4,0,0,0,0.0,6250.0
0,0.750260362,59,0,0.212889356,20000.0,6,0,2,0,0.0,4830.0
